Transaction Date,Customer ID,Product Description
2015-10-11,1676,fruit/vegetable juice
2015-10-11,1676,med milk
2015-10-11,1775,cat food
2015-10-11,1775,tropical fruit
2015-10-11,2009,soda
2015-10-11,2009,tropical fruit
2015-10-11,2034,butter milk
2015-10-11,2034,italian sausage
2015-10-11,2185,canned beer
2015-10-11,2185,chicken
2015-10-11,2185,ham
2015-10-11,2185,napkins
2015-10-11,2185,other vegetables
2015-10-11,2190,bottled water
2015-10-11,2190,citrus fruit
2015-10-11,2190,napkins
2015-10-11,2780,liquor
2015-10-11,2780,med milk
2015-10-11,2780,other vegetables
2015-10-11,2790,cereals
2015-10-11,2790,other vegetables
2015-10-11,2790,sausage
2015-10-11,2790,tropical fruit
2015-10-11,2816,bottled beer
2015-10-11,2816,other vegetables
2015-10-11,2816,salty snack
2015-10-11,2918,bottled beer
2015-10-11,2918,ice cream
2015-10-11,2918,pastry
2015-10-11,2918,rolls/buns
2015-10-11,2920,beef
2015-10-11,2920,citrus fruit
2015-10-11,3066,other vegetables
2015-10-11,3066,specialty bar
2015-10-11,3322,med milk
2015-10-11,3322,sausage
2015-10-11,3322,yogurt
2015-10-11,3505,beverages
2015-10-11,3505,domestic eggs
2015-10-11,3505,small milk
2015-10-11,3505,yogurt
2015-10-11,3543,beef
2015-10-11,3543,curd
2015-10-11,3543,frozen meals
2015-10-11,3543,italian sausage
2015-10-11,3543,meat
2015-10-11,3543,small milk
2015-10-11,3543,sugar
2015-10-11,3543,waffles
2015-10-11,3543,white bread
2015-10-11,3671,bottled beer
2015-10-11,3671,brown bread
2015-10-11,3671,pork
2015-10-11,3671,shopping bags
2015-10-11,3848,bottled beer
2015-10-11,3848,butter
2015-10-11,3848,frozen vegetables
2015-10-11,3848,med milk
2015-10-11,4017,sausage
2015-10-11,4017,yogurt
2015-10-11,4323,sauces
2015-10-11,4323,tropical fruit
2015-10-11,4338,napkins
2015-10-11,4338,other vegetables
2015-10-11,4338,pip fruit
2015-10-11,4338,root vegetables
2015-10-11,4413,hamburger meat
2015-10-11,4413,pasta
2015-10-11,4413,spread cheese
2015-10-11,4670,large milk
2015-10-11,4670,sausage
2015-10-11,4828,canned beer
2015-10-11,4828,oil
2015-10-11,4828,pork
2015-10-11,4828,rolls/buns
2015-10-11,4828,root vegetables
2015-10-11,4828,shopping bags
2015-10-11,4828,soda
2015-10-11,4965,canned beer
2015-10-11,4965,newspapers
2015-10-12,1051,female sanitary products
2015-10-12,1051,hamburger meat
2015-10-12,1051,other vegetables
2015-10-12,1051,popcorn
2015-10-12,1051,tropical fruit
2015-10-12,1264,specialty bar
2015-10-12,1264,tropical fruit
2015-10-12,1378,hamburger meat
2015-10-12,1378,italian sausage
2015-10-12,1378,med milk
2015-10-12,1378,yogurt
2015-10-12,1395,newspapers
2015-10-12,1395,sausage
2015-10-12,1705,baking powder
2015-10-12,1705,soda
2015-10-12,2843,domestic eggs
2015-10-12,2843,onions
2015-10-12,2843,pip fruit
2015-10-12,2883,bottled water
2015-10-12,2883,meat
2015-10-12,2883,newspapers
2015-10-12,2883,whipped/sour cream
2015-10-12,3442,beef
2015-10-12,3442,butter milk
2015-10-12,3442,misc. beverages
2015-10-12,3442,pastry
2015-10-12,3442,sparkling wine
2015-10-12,3471,rolls/buns
2015-10-12,3471,sliced cheese
2015-10-12,3608,artif. sweetener
2015-10-12,3608,honey
2015-10-12,3608,other vegetables
2015-10-12,3608,prosecco
2015-10-12,3608,sausage
2015-10-12,3608,shopping bags
2015-10-12,3608,small milk
2015-10-12,3608,waffles
2015-10-12,3682,bottled water
2015-10-12,3682,large milk
2015-10-12,3682,waffles
2015-10-12,3789,med milk
2015-10-12,3789,salty snack
2015-10-12,3997,bottled beer
2015-10-12,3997,pork
2015-10-12,4334,citrus fruit
2015-10-12,4334,condensed milk
2015-10-12,4334,italian sausage
2015-10-12,4334,other vegetables
2015-10-12,4335,bottled water
2015-10-12,4335,citrus fruit
2015-10-12,4368,cream cheese 
2015-10-12,4368,sauces
2015-10-12,4368,sausage
2015-10-12,4410,ice cream
2015-10-12,4410,salty snack
2015-10-12,4537,bottled beer
2015-10-12,4537,rolls/buns
2015-10-12,4691,frozen chicken
2015-10-12,4691,white wine
2015-10-12,4845,berries
2015-10-12,4845,frozen dessert
2015-10-12,4845,italian sausage
2015-10-12,4845,sausage
2015-10-12,4879,other vegetables
2015-10-12,4879,root vegetables
2015-10-12,4879,yogurt
2015-10-13,1020,canned beer
2015-10-13,1020,frozen fish
2015-10-13,1020,rolls/buns
2015-10-13,1020,spices
2015-10-13,1588,jam
2015-10-13,1588,sausage
2015-10-13,1588,zwieback
2015-10-13,1599,sausage
2015-10-13,1599,soda
2015-10-13,1780,canned fish
2015-10-13,2100,citrus fruit
2015-10-13,2100,italian sausage
2015-10-13,2100,large milk
2015-10-13,3095,bottled beer
2015-10-13,3095,citrus fruit
2015-10-13,3095,sauces
2015-10-13,3095,small milk
2015-10-13,3122,canned fruit
2015-10-13,3122,citrus fruit
2015-10-13,3122,dessert
2015-10-13,3122,pip fruit
2015-10-13,3206,italian sausage
2015-10-13,3206,tropical fruit
2015-10-13,3312,berries
2015-10-13,3312,domestic eggs
2015-10-13,3312,other vegetables
2015-10-13,3312,root vegetables
2015-10-13,3748,canned beer
2015-10-13,3748,packaged fruit/vegetables
2015-10-13,4236,canned beer
2015-10-13,4236,tropical fruit
2015-10-13,4528,large milk
2015-10-13,4528,shopping bags
2015-10-13,4528,yogurt
2015-10-13,4695,brandy
2015-10-13,4695,canned fish
2015-10-13,4695,med milk
2015-10-13,4695,tropical fruit
2015-10-13,4722,other vegetables
2015-10-13,4722,sausage
2015-10-13,4805,med milk
2015-10-13,4805,other vegetables
2015-10-14,1076,coffee
2015-10-14,1076,ham
2015-10-14,1076,med milk
2015-10-14,1177,brown bread
2015-10-14,1177,canned beer
2015-10-14,1177,dessert
2015-10-14,1177,rolls/buns
2015-10-14,1231,rolls/buns
2015-10-14,1231,root vegetables
2015-10-14,1231,sausage
2015-10-14,1231,soda
2015-10-14,1363,canned vegetables
2015-10-14,1363,italian sausage
2015-10-14,1363,large milk
2015-10-14,1363,margarine
2015-10-14,1363,sausage
2015-10-14,1444,brown bread
2015-10-14,1444,hamburger meat
2015-10-14,1444,hygiene articles
2015-10-14,1444,large milk
2015-10-14,1444,root vegetables
2015-10-14,1746,med milk
2015-10-14,1746,rolls/buns
2015-10-14,1746,soda
2015-10-14,1746,UHT-milk
2015-10-14,1812,hamburger meat
2015-10-14,1812,margarine
2015-10-14,1812,fish
2015-10-14,1812,small milk
2015-10-14,1812,soft cheese
2015-10-14,1812,yogurt
2015-10-14,1976,bottled water
2015-10-14,1976,other vegetables
2015-10-14,1976,root vegetables
2015-10-14,2071,beef
2015-10-14,2071,italian sausage
2015-10-14,2071,large milk
2015-10-14,2071,sausage
2015-10-14,2537,curd
2015-10-14,2537,other vegetables
2015-10-14,2710,italian sausage
2015-10-14,2710,long life bakery product
2015-10-14,2988,bottled beer
2015-10-14,2988,yogurt
2015-10-14,3220,chicken
2015-10-14,3220,citrus fruit
2015-10-14,3220,finished products
2015-10-14,3220,misc. beverages
2015-10-14,3220,pork
2015-10-14,3220,sauces
2015-10-14,3351,margarine
2015-10-14,3351,other vegetables
2015-10-14,3351,pork
2015-10-14,3681,frozen vegetables
2015-10-14,3681,small milk
2015-10-14,3681,soft cheese
2015-10-14,3831,bottled beer
2015-10-14,3831,domestic eggs
2015-10-14,3831,italian sausage
2015-10-14,3831,rolls/buns
2015-10-14,3831,sausage
2015-10-14,3831,UHT-milk
2015-10-14,3842,med milk
2015-10-14,3842,other vegetables
2015-10-14,3842,white bread
2015-10-14,4201,house keeping products
2015-10-14,4201,tropical fruit
2015-10-14,4284,coffee
2015-10-14,4284,pastry
2015-10-14,4284,pip fruit
2015-10-14,4284,red/blush wine
2015-10-14,4284,salt
2015-10-14,4284,sausage
2015-10-14,4325,beef
2015-10-14,4325,yogurt
2015-10-14,4656,grapes
2015-10-14,4656,italian sausage
2015-10-14,4848,canned beer
2015-10-14,4848,med milk
2015-10-14,4848,rolls/buns
2015-10-14,4848,yogurt
2015-10-14,4939,citrus fruit
2015-10-14,4939,other vegetables
2015-10-14,4998,curd
2015-10-14,4998,rolls/buns
2015-10-15,1031,berries
2015-10-15,1031,other vegetables
2015-10-15,1127,butter
2015-10-15,1127,other vegetables
2015-10-15,1127,pastry
2015-10-15,1127,fish
2015-10-15,1127,small milk
2015-10-15,1127,UHT-milk
2015-10-15,1144,hard cheese
2015-10-15,1144,root vegetables
2015-10-15,1144,white bread
2015-10-15,1565,coffee
2015-10-15,1565,med milk
2015-10-15,1565,other vegetables
2015-10-15,1565,pork
2015-10-15,1565,tidbits
2015-10-15,1721,margarine
2015-10-15,1721,med milk
2015-10-15,1721,other vegetables
2015-10-15,1721,rolls/buns
2015-10-15,1881,beverages
2015-10-15,1881,bottled water
2015-10-15,1980,bottled water
2015-10-15,1980,brown bread
2015-10-15,1987,citrus fruit
2015-10-15,1987,domestic eggs
2015-10-15,1987,napkins
2015-10-15,1987,pork
2015-10-15,1987,fish
2015-10-15,1987,small milk
2015-10-15,2089,cream cheese 
2015-10-15,2089,small milk
2015-10-15,2250,herbs
2015-10-15,2250,small milk
2015-10-15,2250,waffles
2015-10-15,2404,pip fruit
2015-10-15,2404,small milk
2015-10-15,2447,italian sausage
2015-10-15,2447,root vegetables
2015-10-15,3075,other vegetables
2015-10-15,3075,semi-finished bread
2015-10-15,3111,large milk
2015-10-15,3111,newspapers
2015-10-15,3182,pastry
2015-10-15,3182,soda
2015-10-15,3182,zwieback
2015-10-15,3328,cream cheese 
2015-10-15,3328,soda
2015-10-15,3595,other vegetables
2015-10-15,3595,zwieback
2015-10-15,3802,citrus fruit
2015-10-15,3802,whipped/sour cream
2015-10-15,3885,canned beer
2015-10-15,3885,rolls/buns
2015-10-15,3885,sauces
2015-10-15,4071,butter
2015-10-15,4071,napkins
2015-10-15,4071,onions
2015-10-15,4677,italian sausage
2015-10-15,4677,rolls/buns
2015-10-15,4677,salt
2015-10-16,1042,large milk
2015-10-16,1042,other vegetables
2015-10-16,1074,flower (seeds)
2015-10-16,1074,fruit/vegetable juice
2015-10-16,1926,med milk
2015-10-16,1926,delete
2015-10-16,1926,turkey
2015-10-16,2078,herbs
2015-10-16,2078,newspapers
2015-10-16,2078,pork
2015-10-16,2078,tropical fruit
2015-10-16,2089,curd
2015-10-16,2089,grapes
2015-10-16,2526,cereals
2015-10-16,2526,coffee
2015-10-16,2526,yogurt
2015-10-16,2658,butter milk
2015-10-16,2658,canned beer
2015-10-16,2658,margarine
2015-10-16,2658,semi-finished bread
2015-10-16,2658,yogurt
2015-10-16,3651,newspapers
2015-10-16,3651,rolls/buns
2015-10-16,4024,margarine
2015-10-16,4024,other vegetables
2015-10-16,4024,pork
2015-10-16,4041,cereals
2015-10-16,4041,frozen potato products
2015-10-16,4041,soda
2015-10-16,4041,white wine
2015-10-16,4067,domestic eggs
2015-10-16,4067,herbs
2015-10-16,4067,pastry
2015-10-16,4067,pork
2015-10-16,4204,curd
2015-10-16,4204,med milk
2015-10-16,4204,rolls/buns
2015-10-16,4219,long life bakery product
2015-10-16,4219,rolls/buns
2015-10-16,4262,meat
2015-10-16,4262,rolls/buns
2015-10-16,4424,beef
2015-10-16,4424,hygiene articles
2015-10-16,4424,ketchup
2015-10-16,4424,pork
2015-10-16,4531,bottled water
2015-10-16,4531,onions
2015-10-16,4635,butter
2015-10-16,4635,sugar
2015-10-16,4885,small milk
2015-10-16,4885,whipped/sour cream
2015-10-17,1158,butter
2015-10-17,1158,other vegetables
2015-10-17,1158,rolls/buns
2015-10-17,1158,root vegetables
2015-10-17,1491,other vegetables
2015-10-17,1491,root vegetables
2015-10-17,1545,frozen vegetables
2015-10-17,1545,semi-finished bread
2015-10-17,1545,small milk
2015-10-17,1773,italian sausage
2015-10-17,1773,pip fruit
2015-10-17,1878,misc. beverages
2015-10-17,1878,onions
2015-10-17,1878,sausage
2015-10-17,1937,canned beer
2015-10-17,1937,med milk
2015-10-17,1937,newspapers
2015-10-17,1937,whipped/sour cream
2015-10-17,2206,ham
2015-10-17,2206,other vegetables
2015-10-17,2206,rolls/buns
2015-10-17,2206,salad dressing
2015-10-17,2231,italian sausage
2015-10-17,2231,napkins
2015-10-17,2231,soda
2015-10-17,2369,hamburger meat
2015-10-17,2369,rolls/buns
2015-10-17,2369,soda
2015-10-17,2369,whipped/sour cream
2015-10-17,2524,citrus fruit
2015-10-17,2524,italian sausage
2015-10-17,2535,canned beer
2015-10-17,2535,frozen vegetables
2015-10-17,2690,canned beer
2015-10-17,2690,liquor
2015-10-17,2779,herbs
2015-10-17,2779,other vegetables
2015-10-17,2779,root vegetables
2015-10-17,2779,fish
2015-10-17,2779,small milk
2015-10-17,2779,white bread
2015-10-17,2779,yogurt
2015-10-17,2796,other vegetables
2015-10-17,2796,pork
2015-10-17,2796,rolls/buns
2015-10-17,2968,shopping bags
2015-10-17,2968,soda
2015-10-17,3089,citrus fruit
2015-10-17,3089,soda
2015-10-17,3568,bottled beer
2015-10-17,3568,other vegetables
2015-10-17,3843,flower (seeds)
2015-10-17,3843,ice cream
2015-10-17,4425,butter milk
2015-10-17,4425,med milk
2015-10-17,4552,root vegetables
2015-10-17,4552,small milk
2015-10-18,1048,rolls/buns
2015-10-18,1048,tropical fruit
2015-10-18,1275,salad dressing
2015-10-18,1275,specialty chocolate
2015-10-18,1275,white bread
2015-10-18,1335,grapes
2015-10-18,1335,spread cheese
2015-10-18,1335,whipped/sour cream
2015-10-18,1335,yogurt
2015-10-18,1865,dessert
2015-10-18,1865,ham
2015-10-18,1865,yogurt
2015-10-18,1905,cream cheese 
2015-10-18,1905,onions
2015-10-18,1905,soda
2015-10-18,2167,liquor
2015-10-18,2167,mayonnaise
2015-10-18,2167,tropical fruit
2015-10-18,2241,frozen meals
2015-10-18,2241,ham
2015-10-18,2700,candy
2015-10-18,2700,herbs
2015-10-18,2700,specialty cheese
2015-10-18,2707,domestic eggs
2015-10-18,2707,pastry
2015-10-18,2707,rolls/buns
2015-10-18,2707,soda
2015-10-18,2785,pork
2015-10-18,2785,fish
2015-10-18,2785,small milk
2015-10-18,2785,tropical fruit
2015-10-18,2940,italian sausage
2015-10-18,2940,rolls/buns
2015-10-18,3355,brown bread
2015-10-18,3355,pork
2015-10-18,3355,salad dressing
2015-10-18,3692,bottled water
2015-10-18,3692,packaged fruit/vegetables
2015-10-18,3692,processed cheese
2015-10-18,3692,yogurt
2015-10-18,3718,berries
2015-10-18,3718,rolls/buns
2015-10-18,3830,coffee
2015-10-18,3830,italian sausage
2015-10-18,4031,sausage
2015-10-18,4031,soda
2015-10-18,4281,shopping bags
2015-10-18,4281,soda
2015-10-18,4469,chocolate
2015-10-18,4469,fish
2015-10-18,4469,root vegetables
2015-10-18,4527,soda
2015-10-18,4527,tropical fruit
2015-10-18,4746,ham
2015-10-18,4746,meat
2015-10-19,1322,hygiene articles
2015-10-19,1322,pork
2015-10-19,1322,rolls/buns
2015-10-19,1322,specialty bar
2015-10-19,1438,small milk
2015-10-19,1438,tropical fruit
2015-10-19,1899,butter milk
2015-10-19,1899,Instant food products
2015-10-19,1899,long life bakery product
2015-10-19,2091,brown bread
2015-10-19,2091,dish cleaner
2015-10-19,2091,pastry
2015-10-19,2091,pet care
2015-10-19,2191,beef
2015-10-19,2191,root vegetables
2015-10-19,2433,bottled water
2015-10-19,2433,grapes
2015-10-19,2433,onions
2015-10-19,2433,root vegetables
2015-10-19,2528,margarine
2015-10-19,2528,tropical fruit
2015-10-19,3014,chocolate
2015-10-19,3014,newspapers
2015-10-19,3014,pastry
2015-10-19,3014,sausage
2015-10-19,3025,herbs
2015-10-19,3025,turkey
2015-10-19,3025,white bread
2015-10-19,3180,bathroom cleaner
2015-10-19,3180,canned beer
2015-10-19,3180,condensed milk
2015-10-19,3180,pastry
2015-10-19,3180,rolls/buns
2015-10-19,3180,root vegetables
2015-10-19,3180,tropical fruit
2015-10-19,3180,waffles
2015-10-19,3254,cream cheese 
2015-10-19,3254,photo/film
2015-10-19,3254,soda
2015-10-19,3882,italian sausage
2015-10-19,3882,UHT-milk
2015-10-19,3971,italian sausage
2015-10-19,3971,rolls/buns
2015-10-19,3971,sausage
2015-10-19,4260,frozen vegetables
2015-10-19,4260,whipped/sour cream
2015-10-19,4312,bottled water
2015-10-19,4312,long life bakery product
2015-10-19,4312,med milk
2015-10-19,4312,shopping bags
2015-10-19,4312,soda
2015-10-19,4557,packaged fruit/vegetables
2015-10-19,4557,rolls/buns
2015-10-19,4557,soda
2015-10-19,4557,turkey
2015-10-19,4662,butter milk
2015-10-19,4662,other vegetables
2015-10-19,4662,pastry
2015-10-19,4666,butter milk
2015-10-19,4666,shopping bags
2015-10-19,4666,whipped/sour cream
2015-10-19,4927,curd
2015-10-19,4927,sauces
2015-10-19,4927,small milk
2015-10-19,4927,soda
2015-10-20,2002,beverages
2015-10-20,2002,frozen vegetables
2015-10-20,2002,meat
2015-10-20,2002,onions
2015-10-20,2002,pork
2015-10-20,2002,rolls/buns
2015-10-20,2002,root vegetables
2015-10-20,2104,cream cheese 
2015-10-20,2104,yogurt
2015-10-20,2690,cream
2015-10-20,2690,italian sausage
2015-10-20,2690,soda
2015-10-20,2690,UHT-milk
2015-10-20,3050,other vegetables
2015-10-20,3050,rolls/buns
2015-10-20,3050,sausage
2015-10-20,3050,sliced cheese
2015-10-20,3120,cling film/bags
2015-10-20,3120,other vegetables
2015-10-20,3803,chicken
2015-10-20,3803,other vegetables
2015-10-20,3803,pip fruit
2015-10-20,3803,sausage
2015-10-20,4056,root vegetables
2015-10-20,4056,tropical fruit
2015-10-20,4081,large milk
2015-10-20,4081,rolls/buns
2015-10-20,4389,detergent
2015-10-20,4389,shopping bags
2015-10-20,4389,soft cheese
2015-10-20,4389,tropical fruit
2015-10-20,4437,beverages
2015-10-20,4437,canned beer
2015-10-20,4437,hamburger meat
2015-10-20,4437,other vegetables
2015-10-20,4540,cereals
2015-10-20,4540,med milk
2015-10-20,4540,mustard
2015-10-20,4540,shopping bags
2015-10-20,4540,yogurt
2015-10-21,1054,other vegetables
2015-10-21,1054,photo/film
2015-10-21,1090,bottled beer
2015-10-21,1090,ice cream
2015-10-21,1090,med milk
2015-10-21,1090,sausage
2015-10-21,1614,napkins
2015-10-21,1614,specialty cheese
2015-10-21,1902,ice cream
2015-10-21,1902,pork
2015-10-21,1902,yogurt
2015-10-21,2008,small milk
2015-10-21,2008,soda
2015-10-21,2169,citrus fruit
2015-10-21,2169,med milk
2015-10-21,2273,other vegetables
2015-10-21,2273,tropical fruit
2015-10-21,2524,candy
2015-10-21,2524,herbs
2015-10-21,2524,med milk
2015-10-21,2524,other vegetables
2015-10-21,2524,salad dressing
2015-10-21,2524,sausage
2015-10-21,2551,beef
2015-10-21,2551,citrus fruit
2015-10-21,2610,meat
2015-10-21,2610,pastry
2015-10-21,2663,bottled beer
2015-10-21,2663,chocolate
2015-10-21,2663,med milk
2015-10-21,2663,rum
2015-10-21,2663,sausage
2015-10-21,2663,semi-finished bread
2015-10-21,2814,dish cleaner
2015-10-21,2814,onions
2015-10-21,3178,italian sausage
2015-10-21,3178,other vegetables
2015-10-21,3547,bottled beer
2015-10-21,3547,meat
2015-10-21,3547,other vegetables
2015-10-21,3547,roll products 
2015-10-21,3547,tropical fruit
2015-10-21,3571,chicken
2015-10-21,3571,citrus fruit
2015-10-21,3571,tropical fruit
2015-10-21,3571,yogurt
2015-10-21,3653,frozen dessert
2015-10-21,3653,long life bakery product
2015-10-21,3653,med milk
2015-10-21,3653,pip fruit
2015-10-21,3653,pork
2015-10-21,3960,canned beer
2015-10-21,3960,pork
2015-10-21,3960,processed cheese
2015-10-21,3960,root vegetables
2015-10-21,3960,snack products
2015-10-21,3960,sugar
2015-10-21,4464,cereals
2015-10-21,4464,ice cream
2015-10-21,4464,italian sausage
2015-10-21,4464,sausage
2015-10-22,1021,curd
2015-10-22,1021,liquor
2015-10-22,1021,tropical fruit
2015-10-22,1021,yogurt
2015-10-22,1173,hard cheese
2015-10-22,1173,rolls/buns
2015-10-22,1454,beef
2015-10-22,1454,coffee
2015-10-22,1454,flour
2015-10-22,1454,white bread
2015-10-22,1789,bottled beer
2015-10-22,1789,citrus fruit
2015-10-22,1789,sausage
2015-10-22,1789,yogurt
2015-10-22,1793,frozen meals
2015-10-22,1793,other vegetables
2015-10-22,1951,cereals
2015-10-22,1951,herbs
2015-10-22,1951,rolls/buns
2015-10-22,1951,small milk
2015-10-22,1991,chicken
2015-10-22,1991,large milk
2015-10-22,1991,nuts/prunes
2015-10-22,1991,yogurt
2015-10-22,2601,canned beer
2015-10-22,2601,margarine
2015-10-22,2601,pastry
2015-10-22,2905,beef
2015-10-22,2905,cream cheese 
2015-10-22,2905,frozen vegetables
2015-10-22,2905,tropical fruit
2015-10-22,3178,bottled beer
2015-10-22,3178,bottled water
2015-10-22,3178,sugar
2015-10-22,3668,brandy
2015-10-22,3668,large milk
2015-10-22,4783,beef
2015-10-22,4783,bottled beer
2015-10-22,4783,chocolate
2015-10-22,4783,hamburger meat
2015-10-22,4783,large milk
2015-10-22,4952,canned beer
2015-10-22,4952,soda
2015-10-23,1072,canned beer
2015-10-23,1072,italian sausage
2015-10-23,1277,cereals
2015-10-23,1277,other vegetables
2015-10-23,1277,whipped/sour cream
2015-10-23,1360,pork
2015-10-23,1360,tropical fruit
2015-10-23,1564,pasta
2015-10-23,1564,sausage
2015-10-23,1950,frozen vegetables
2015-10-23,1950,sausage
2015-10-23,2017,chicken
2015-10-23,2017,UHT-milk
2015-10-23,2525,canned beer
2015-10-23,2525,chicken
2015-10-23,2557,bottled beer
2015-10-23,2557,long life bakery product
2015-10-23,2557,pork
2015-10-23,2557,sausage
2015-10-23,3308,brown bread
2015-10-23,3308,citrus fruit
2015-10-23,3406,rolls/buns
2015-10-23,3406,small milk
2015-10-23,3414,brown bread
2015-10-23,3414,chewing gum
2015-10-23,3414,curd
2015-10-23,3414,small milk
2015-10-23,3443,coffee
2015-10-23,3443,root vegetables
2015-10-23,3688,brandy
2015-10-23,3688,frozen dessert
2015-10-23,3688,med milk
2015-10-23,3688,pork
2015-10-23,3688,rolls/buns
2015-10-23,3688,sausage
2015-10-23,3688,delete
2015-10-23,3688,soda
2015-10-23,3688,yogurt
2015-10-23,3801,herbs
2015-10-23,3801,root vegetables
2015-10-23,3985,baking powder
2015-10-23,3985,candy
2015-10-23,3985,cling film/bags
2015-10-23,3985,med milk
2015-10-23,3985,newspapers
2015-10-23,3985,whipped/sour cream
2015-10-23,4102,grapes
2015-10-23,4102,ham
2015-10-23,4122,large milk
2015-10-23,4122,UHT-milk
2015-10-23,4122,yogurt
2015-10-23,4127,butter
2015-10-23,4127,herbs
2015-10-23,4127,popcorn
2015-10-23,4486,grapes
2015-10-23,4486,italian sausage
2015-10-23,4486,pork
2015-10-23,4486,rolls/buns
2015-10-23,4543,long life bakery product
2015-10-23,4543,rolls/buns
2015-10-23,4605,italian sausage
2015-10-23,4605,margarine
2015-10-24,1292,beverages
2015-10-24,1292,pork
2015-10-24,1767,other vegetables
2015-10-24,1767,pastry
2015-10-24,1899,cereals
2015-10-24,1899,liquor
2015-10-24,1899,pastry
2015-10-24,1899,rolls/buns
2015-10-24,1899,shopping bags
2015-10-24,1899,soda
2015-10-24,1973,beef
2015-10-24,1973,specialty chocolate
2015-10-24,2406,curd
2015-10-24,2406,dish cleaner
2015-10-24,2406,root vegetables
2015-10-24,2580,other vegetables
2015-10-24,2580,root vegetables
2015-10-24,2580,tropical fruit
2015-10-24,2580,yogurt
2015-10-24,2792,canned beer
2015-10-24,2792,root vegetables
2015-10-24,2975,cream cheese 
2015-10-24,2975,rolls/buns
2015-10-24,2975,small milk
2015-10-24,2975,yogurt
2015-10-24,3184,onions
2015-10-24,3184,other vegetables
2015-10-24,3184,root vegetables
2015-10-24,3676,canned beer
2015-10-24,3676,kitchen towels
2015-10-24,3676,sausage
2015-10-24,4455,curd
2015-10-24,4455,yogurt
2015-10-24,4614,large milk
2015-10-24,4614,salad dressing
2015-10-24,4614,vinegar
2015-10-24,4779,other vegetables
2015-10-24,4779,pot plants
2015-10-24,4779,whipped/sour cream
2015-10-24,4896,flour
2015-10-24,4896,tropical fruit
2015-10-24,4996,bottled beer
2015-10-24,4996,dessert
2015-10-25,1044,curd
2015-10-25,1044,root vegetables
2015-10-25,1366,bottled water
2015-10-25,1366,coffee
2015-10-25,1366,italian sausage
2015-10-25,1366,med milk
2015-10-25,1366,other vegetables
2015-10-25,1366,pastry
2015-10-25,1366,sausage
2015-10-25,1366,soda
2015-10-25,1510,bottled beer
2015-10-25,1510,ham
2015-10-25,1510,sausage
2015-10-25,1510,soda
2015-10-25,1921,bottled water
2015-10-25,1921,pip fruit
2015-10-25,2191,butter milk
2015-10-25,2191,large milk
2015-10-25,2191,pip fruit
2015-10-25,2191,yogurt
2015-10-25,2229,flower soil/fertilizer
2015-10-25,2229,meat
2015-10-25,2229,other vegetables
2015-10-25,2229,processed cheese
2015-10-25,2229,root vegetables
2015-10-25,2229,shopping bags
2015-10-25,2229,soda
2015-10-25,2235,ham
2015-10-25,2235,soda
2015-10-25,2363,hamburger meat
2015-10-25,2363,small milk
2015-10-25,2413,other vegetables
2015-10-25,2413,tropical fruit
2015-10-25,2577,dessert
2015-10-25,2577,sausage
2015-10-25,2870,beef
2015-10-25,3266,chewing gum
2015-10-25,3266,coffee
2015-10-25,3266,hamburger meat
2015-10-25,3266,italian sausage
2015-10-25,3266,pastry
2015-10-25,3266,root vegetables
2015-10-25,3266,sausage
2015-10-25,3266,soda
2015-10-25,3281,beef
2015-10-25,3281,cereals
2015-10-25,3281,root vegetables
2015-10-25,3365,canned beer
2015-10-25,3365,domestic eggs
2015-10-25,3426,yogurt
2015-10-25,3907,italian sausage
2015-10-25,3907,newspapers
2015-10-25,3907,other vegetables
2015-10-25,3907,spread cheese
2015-10-25,4186,oil
2015-10-25,4186,small milk
2015-10-25,4186,whipped/sour cream
2015-10-25,4332,bottled beer
2015-10-25,4332,domestic eggs
2015-10-25,4584,chicken
2015-10-25,4584,yogurt
2015-10-25,4698,newspapers
2015-10-25,4776,other vegetables
2015-10-25,4776,small milk
2015-10-26,1153,italian sausage
2015-10-26,1153,mustard
2015-10-26,1153,soft cheese
2015-10-26,1293,large milk
2015-10-26,1293,specialty cheese
2015-10-26,1856,root vegetables
2015-10-26,1856,tropical fruit
2015-10-26,1997,beverages
2015-10-26,1997,citrus fruit
2015-10-26,1997,pip fruit
2015-10-26,1997,fish
2015-10-26,1997,small milk
2015-10-26,2273,bottled beer
2015-10-26,2273,sausage
2015-10-26,2586,cling film/bags
2015-10-26,2586,meat
2015-10-26,2586,whipped/sour cream
2015-10-26,3084,canned beer
2015-10-26,3084,italian sausage
2015-10-26,3084,other vegetables
2015-10-26,3084,root vegetables
2015-10-26,3275,flour
2015-10-26,3275,med milk
2015-10-26,3275,napkins
2015-10-26,3438,dessert
2015-10-26,3438,pork
2015-10-26,3491,female sanitary products
2015-10-26,3491,sausage
2015-10-26,3518,beef
2015-10-26,3518,pastry
2015-10-26,3709,citrus fruit
2015-10-26,3709,herbs
2015-10-26,3709,other vegetables
2015-10-26,3709,pork
2015-10-26,3709,root vegetables
2015-10-26,3709,sauces
2015-10-26,3807,canned beer
2015-10-26,3807,pip fruit
2015-10-26,3807,pork
2015-10-26,3807,seasonal products
2015-10-26,3890,canned fish
2015-10-26,3890,cereals
2015-10-26,3890,root vegetables
2015-10-26,3890,small milk
2015-10-26,3890,white bread
2015-10-26,4197,beef
2015-10-26,4197,newspapers
2015-10-26,4197,pet care
